Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
0,2011-12-10,4.5,7.9,1.4,2.0,5.5,-1.4,9.1,20.5,4.35,262,0.47,30094.23,24742.58,0.0,0.0,0.0,0.0
0,2011-12-11,4.4,9.0,-0.1,1.2,5.6,-3.4,22.5,45.0,2.0,188,0.26,30032.72,7437.48,2.6,0.0,6.0,2.6
0,2011-12-12,7.3,9.2,5.2,3.0,5.8,0.6,32.9,61.2,4.54,227,0.79,29976.2,24787.17,2.7,0.0,6.0,2.7
0,2011-12-13,9.1,11.2,7.0,3.6,6.3,1.2,41.8,92.2,2.29,217,1.0,29924.75,14801.16,9.3,0.0,14.0,9.3
0,2011-12-14,7.3,8.6,5.7,1.6,3.1,0.2,35.5,78.1,3.92,224,1.14,29878.45,22002.23,4.7,0.0,8.0,4.7
0,2011-12-15,6.8,8.4,5.5,1.3,2.7,-0.2,33.0,69.5,3.75,226,1.15,29837.37,22102.18,5.4,0.0,5.0,5.4
0,2011-12-16,7.4,12.6,3.4,1.9,7.1,-2.1,45.8,87.1,1.32,255,0.55,29801.6,3747.25,25.6,0.0,17.0,25.6
0,2011-12-17,3.5,6.4,1.6,-0.7,2.6,-2.3,22.1,42.1,4.03,281,0.46,29771.21,23646.28,0.9,0.0,3.0,0.9
0,2011-12-18,2.6,4.8,1.3,-1.8,1.0,-3.2,19.4,36.7,4.53,292,0.53,29746.26,24487.52,0.8,0.0,5.0,0.8
0,2011-12-19,1.4,5.3,-3.8,-2.5,1.1,-7.6,20.6,46.1,3.29,224,0.32,29726.81,12257.04,6.7,0.0,9.0,6.7
0,2011-12-20,7.2,8.3,5.8,3.8,5.4,2.1,19.6,41.0,2.96,296,0.5,29712.94,14870.3,0.9,0.0,5.0,0.9
0,2011-12-21,8.5,10.9,5.7,6.0,8.9,2.5,17.8,36.7,0.45,269,0.17,29704.7,0.0,5.8,0.0,13.0,5.8
0,2011-12-22,9.7,11.1,8.2,7.2,8.9,5.8,20.4,37.4,1.61,284,0.33,29702.15,0.0,0.0,0.0,0.0,0.0
0,2011-12-23,8.3,9.3,6.4,4.8,6.1,1.1,30.8,60.1,2.52,237,0.62,29705.32,15138.94,2.1,0.0,4.0,2.1
0,2011-12-24,5.6,8.1,4.1,1.5,4.6,-0.4,26.7,50.4,3.68,285,0.73,29714.3,23395.69,0.0,0.0,0.0,0.0
0,2011-12-25,6.5,9.3,4.4,3.5,6.5,1.4,14.4,27.4,1.83,232,0.37,29729.09,8999.82,0.0,0.0,0.0,0.0
0,2011-12-26,5.7,8.8,2.7,3.3,7.0,-0.3,10.5,19.1,2.83,210,0.35,29749.75,18613.99,0.0,0.0,0.0,0.0
0,2011-12-27,2.4,4.4,0.2,-0.3,2.2,-2.3,12.6,24.5,2.64,170,0.26,29776.37,2880.46,0.0,0.0,0.0,0.0
0,2011-12-28,4.6,7.6,2.2,0.9,4.1,-1.7,17.8,33.8,1.34,226,0.28,29809.19,0.0,0.1,0.0,1.0,0.1
0,2011-12-29,5.8,8.1,3.4,1.2,3.0,-0.8,31.3,56.2,4.19,259,0.72,29848.16,23703.02,1.4,0.0,5.0,1.4
0,2011-12-30,7.1,8.3,5.6,3.5,5.2,1.4,28.1,63.4,2.66,278,0.54,29893.13,12886.48,10.7,0.0,16.0,10.7
0,2011-12-31,11.2,12.1,9.5,8.6,9.6,6.3,22.8,44.6,0.62,258,0.21,29943.95,0.0,1.8,0.0,7.0,1.8
0,2012-01-01,12.0,12.9,11.2,8.8,9.9,7.0,33.4,70.9,0.55,216,0.38,30000.47,0.0,1.8,0.0,4.0,1.8
0,2012-01-02,7.8,11.1,4.1,4.1,7.6,-0.7,22.7,56.9,3.41,245,0.62,30062.55,18910.44,7.5,0.0,7.0,7.5
0,2012-01-03,9.0,12.6,4.0,3.9,7.9,-0.9,38.5,79.9,1.02,226,0.85,30130.04,0.0,8.8,0.0,6.0,8.8
0,2012-01-04,7.7,9.2,5.8,2.9,4.3,1.0,31.2,59.8,4.34,258,1.19,30202.78,20579.97,0.1,0.0,1.0,0.1
0,2012-01-05,9.3,10.9,7.2,3.1,5.4,1.4,37.8,91.8,1.53,277,1.42,30280.62,11833.61,3.2,0.0,9.0,3.2
0,2012-01-06,5.6,7.6,3.6,1.5,3.2,0.1,24.8,46.8,4.12,303,0.88,30363.41,25319.02,0.0,0.0,0.0,0.0
0,2012-01-07,8.6,11.1,5.5,5.1,7.7,1.5,21.3,45.4,1.44,270,0.58,30450.98,8058.61,0.4,0.0,2.0,0.4
0,2012-01-08,7.1,9.1,4.6,3.9,5.6,1.8,18.1,35.3,3.02,294,0.61,30543.18,21431.03,0.1,0.0,1.0,0.1
0,2012-01-09,8.1,11.3,3.8,5.7,9.2,1.0,12.0,24.1,2.94,267,0.47,30639.85,18403.83,0.7,0.0,3.0,0.7
0,2012-01-10,9.0,10.4,7.3,7.7,9.3,5.8,9.4,18.0,1.66,293,0.31,30740.84,1936.29,0.3,0.0,2.0,0.3
0,2012-01-11,6.8,10.4,3.8,5.0,9.2,1.0,7.6,12.6,3.38,288,0.42,30846.0,23887.98,0.0,0.0,0.0,0.0
0,2012-01-12,6.5,9.9,2.3,3.6,6.7,-0.5,15.5,31.3,3.47,261,0.58,30955.16,16610.47,0.0,0.0,0.0,0.0
0,2012-01-13,5.6,8.2,2.8,3.0,6.1,-0.6,12.1,25.2,2.15,356,0.32,31068.18,0.0,0.3,0.0,2.0,0.3
0,2012-01-14,1.3,5.2,-1.8,-2.5,1.2,-5.6,11.8,25.9,5.59,59,0.57,31184.88,26685.36,0.0,0.0,0.0,0.0
0,2012-01-15,0.4,4.7,-2.2,-3.9,0.2,-6.4,15.5,30.6,5.75,79,0.59,31305.14,26822.72,0.0,0.0,0.0,0.0
0,2012-01-16,0.3,4.6,-2.9,-4.5,-0.1,-6.8,16.6,31.3,6.03,85,0.89,31429.06,26964.13,0.0,0.0,0.0,0.0
0,2012-01-17,-0.8,4.1,-4.2,-4.2,1.5,-8.0,8.4,14.4,5.93,153,0.52,31557.99,27111.1,0.0,0.0,0.0,0.0
0,2012-01-18,3.1,7.5,-0.5,-0.7,4.1,-4.4,19.4,39.2,3.33,218,0.42,31691.93,8996.87,0.3,0.0,2.0,0.3
0,2012-01-19,9.9,11.1,8.0,6.1,6.9,4.2,28.5,56.5,0.94,249,0.38,31830.59,0.0,1.2,0.0,4.0,1.2
0,2012-01-20,7.7,8.8,5.9,3.3,4.3,1.5,25.9,50.8,2.43,278,0.72,31973.73,53.05,1.6,0.0,7.0,1.6
0,2012-01-21,10.1,11.7,8.2,6.0,7.0,4.3,29.5,55.1,1.44,270,0.68,32121.06,0.0,0.0,0.0,0.0,0.0
0,2012-01-22,8.4,9.9,7.0,4.4,5.7,3.1,26.6,51.8,2.57,275,0.89,32272.32,9437.47,0.0,0.0,0.0,0.0
0,2012-01-23,6.7,9.2,4.7,3.5,5.5,1.9,16.4,32.8,4.15,280,0.69,32427.28,27252.15,0.2,0.0,2.0,0.2
0,2012-01-24,5.7,7.8,3.2,3.1,5.2,0.8,13.3,28.1,2.11,256,0.35,32585.67,0.0,4.7,0.0,12.0,4.7
0,2012-01-25,9.1,10.4,8.0,7.5,9.4,5.5,13.2,19.8,1.17,260,0.27,32747.24,0.0,0.1,0.0,1.0,0.1
0,2012-01-26,7.5,8.9,2.9,4.8,7.0,-0.3,18.5,34.6,1.69,213,0.34,32911.77,1491.43,0.6,0.0,5.0,0.6
0,2012-01-27,3.8,8.8,-0.8,0.7,5.7,-4.1,11.0,22.0,6.57,232,0.73,33078.99,28594.2,0.2,0.0,1.0,0.2
0,2012-01-28,3.7,5.6,2.4,0.8,3.1,-0.9,10.8,21.6,2.97,342,0.38,33248.7,4695.67,3.3,0.0,12.0,3.3
0,2012-01-29,1.8,3.8,-0.3,-2.3,-0.5,-4.1,16.4,35.3,6.42,16,0.61,33420.66,28760.0,0.0,0.0,0.0,0.0
0,2012-01-30,-0.6,0.4,-1.4,-4.0,-2.7,-4.6,9.4,19.8,2.44,40,0.35,33594.66,0.0,0.0,0.0,0.0,0.0
0,2012-01-31,-0.1,1.7,-1.6,-4.5,-3.1,-5.9,13.6,28.4,3.57,27,0.63,33770.47,4344.34,0.0,0.0,0.0,0.0
0,2012-02-01,-2.5,-0.5,-4.6,-8.5,-5.9,-11.2,25.5,48.6,7.71,32,1.1,33947.9,29217.4,0.0,0.0,0.0,0.0
0,2012-02-02,-5.0,-2.0,-7.1,-11.8,-9.3,-13.9,25.3,48.2,8.5,28,1.38,34126.72,29456.31,0.0,0.0,0.0,0.0
0,2012-02-03,-4.9,-2.1,-8.1,-10.5,-5.8,-14.3,18.7,37.4,8.53,13,1.05,34306.75,29550.01,0.6,0.56,3.0,0.0
0,2012-02-04,-4.6,-2.0,-6.9,-9.0,-6.7,-11.2,11.6,24.5,8.64,59,0.77,34487.78,29845.07,0.0,0.0,0.0,0.0
0,2012-02-05,-4.7,-2.3,-5.8,-9.7,-6.8,-11.3,18.0,34.9,4.47,132,0.78,34669.96,13206.74,2.9,2.17,7.0,0.0
0,2012-02-06,-3.5,-0.1,-5.3,-7.5,-3.8,-9.5,9.6,15.1,6.87,9,0.66,34855.07,29351.95,0.0,0.0,0.0,0.0
0,2012-02-07,-5.6,-2.1,-7.7,-11.4,-8.7,-13.6,22.5,42.1,9.34,23,1.09,35043.19,30627.07,0.0,0.07,0.0,0.0
0,2012-02-08,-4.4,-0.4,-6.9,-10.1,-6.0,-12.9,25.6,46.1,8.57,31,0.97,35234.09,30685.51,0.0,0.14,0.0,0.0
0,2012-02-09,-3.8,0.8,-7.4,-8.6,-4.3,-11.7,15.0,28.1,8.49,13,0.81,35427.53,30297.49,0.0,0.0,0.0,0.0
0,2012-02-10,-3.3,-0.1,-5.9,-8.2,-5.5,-10.4,16.3,33.1,8.77,42,0.91,35623.29,31209.34,0.0,0.0,0.0,0.0
0,2012-02-11,-4.5,-0.6,-7.2,-10.0,-6.9,-12.4,19.0,37.8,9.98,26,1.1,35821.13,31776.47,0.0,0.0,0.0,0.0
0,2012-02-12,-3.6,0.5,-7.8,-8.1,-4.2,-12.4,11.8,26.3,9.91,359,0.9,36020.86,31556.97,0.0,0.0,0.0,0.0
0,2012-02-13,2.0,5.0,-0.9,-1.6,0.8,-3.9,14.7,29.5,3.43,305,0.45,36222.25,2215.28,1.6,0.28,7.0,1.5
0,2012-02-14,4.2,6.7,3.1,-0.3,1.7,-1.2,23.8,47.2,5.88,338,0.75,36425.1,20409.56,1.0,0.0,7.0,1.0
0,2012-02-15,5.1,7.8,2.5,0.8,3.0,-1.7,26.1,46.1,4.83,314,0.7,36629.2,18908.91,0.2,0.0,1.0,0.2
0,2012-02-16,4.9,8.0,1.6,1.9,5.3,-1.5,16.4,32.0,4.78,311,0.6,36834.37,16269.31,0.1,0.0,1.0,0.1
0,2012-02-17,4.6,8.0,0.7,1.8,5.6,-2.6,12.9,26.3,2.37,246,0.39,37040.41,0.0,0.0,0.0,0.0,0.0
0,2012-02-18,7.8,9.8,6.7,4.8,6.4,3.0,23.0,42.1,2.44,236,0.52,37247.13,0.0,1.2,0.0,6.0,1.2
0,2012-02-19,3.5,7.0,-1.3,-0.8,2.7,-5.4,20.6,47.9,10.25,321,1.26,37454.35,33588.54,1.8,0.0,2.0,1.8
0,2012-02-20,0.9,5.2,-2.4,-2.5,2.3,-6.5,8.8,14.0,11.26,4,1.15,37661.89,33809.16,0.0,0.0,0.0,0.0
0,2012-02-21,1.1,7.6,-3.0,-2.4,5.0,-6.9,9.2,20.9,11.25,210,1.22,37869.57,34029.5,0.0,0.0,0.0,0.0
0,2012-02-22,2.5,8.4,-2.8,-1.4,4.6,-6.8,16.0,26.3,11.18,217,1.42,38077.22,31375.11,0.0,0.0,0.0,0.0
0,2012-02-23,8.1,10.6,3.5,5.7,9.4,-0.8,16.1,29.5,1.95,250,0.4,38284.68,0.0,0.3,0.0,2.0,0.3
0,2012-02-24,9.3,11.4,8.0,7.7,9.7,6.2,9.8,22.7,4.87,282,0.69,38491.76,2121.31,0.0,0.0,0.0,0.0
0,2012-02-25,9.1,11.5,7.6,7.4,9.4,5.3,12.1,23.0,2.77,317,0.54,38698.62,0.0,0.0,0.0,0.0,0.0
0,2012-02-26,7.2,10.2,3.7,4.9,7.8,1.2,11.9,22.3,7.29,357,1.04,38906.98,24150.76,0.0,0.0,0.0,0.0
0,2012-02-27,7.1,10.7,3.6,4.8,7.9,1.1,10.5,23.4,6.24,252,0.96,39116.99,14981.7,0.0,0.0,0.0,0.0
0,2012-02-28,8.3,10.6,5.9,6.7,9.3,3.6,7.3,18.7,4.08,261,0.63,39328.46,7624.94,0.0,0.0,0.0,0.0
0,2012-02-29,8.8,14.2,4.2,7.1,12.8,1.7,10.1,19.1,10.38,70,1.39,39541.24,32299.46,0.0,0.0,0.0,0.0
0,2012-03-01,8.6,12.1,4.5,6.9,10.4,2.1,10.7,22.0,4.95,21,0.72,39755.17,1616.03,0.0,0.0,0.0,0.0
0,2012-03-02,9.6,11.5,8.1,8.4,10.2,6.3,7.8,16.2,4.14,114,0.69,39970.09,77.16,0.0,0.0,0.0,0.0
0,2012-03-03,9.1,13.0,5.6,6.8,10.3,3.1,16.8,36.7,7.68,213,1.14,40185.82,24346.17,0.9,0.0,4.0,0.9
0,2012-03-04,7.1,9.5,4.3,3.6,6.0,-1.7,31.3,60.5,3.77,231,0.69,40402.25,0.0,7.1,0.0,9.0,7.1
0,2012-03-05,5.3,8.1,3.5,-0.2,2.8,-2.6,26.7,60.8,9.15,283,1.54,40619.2,30310.0,1.7,0.0,8.0,1.7
0,2012-03-06,5.1,7.9,2.3,1.8,5.1,-0.9,20.1,41.8,9.15,305,1.12,40836.52,27794.7,2.4,0.0,13.0,2.4
0,2012-03-07,4.3,8.5,-0.2,0.0,2.9,-4.0,27.6,54.7,5.55,233,0.85,41054.07,2254.67,4.7,0.0,7.0,4.7
0,2012-03-08,5.1,9.4,1.3,1.4,5.4,-2.3,17.8,34.9,10.47,322,1.39,41271.7,34747.38,0.0,0.0,0.0,0.0
0,2012-03-09,6.1,11.0,0.3,3.7,8.9,-3.3,9.4,15.8,11.79,291,1.54,41489.27,34707.12,0.3,0.0,1.0,0.3
0,2012-03-10,9.0,12.7,5.3,7.0,10.7,3.1,11.6,23.4,6.05,329,0.99,41706.65,8017.01,0.0,0.0,0.0,0.0
0,2012-03-11,10.0,13.4,6.4,7.8,10.7,4.0,13.8,32.4,6.54,5,1.18,41923.67,11267.35,0.0,0.0,0.0,0.0
0,2012-03-12,8.4,14.7,2.5,6.1,12.8,-0.4,11.7,27.7,15.24,22,1.91,42140.21,37212.66,0.0,0.0,0.0,0.0
0,2012-03-13,8.3,13.2,5.0,5.6,10.5,2.2,13.7,30.2,12.83,31,1.58,42356.12,36237.89,0.0,0.0,0.0,0.0
0,2012-03-14,8.3,15.3,2.5,6.0,13.1,-0.5,11.2,24.5,16.1,58,2.07,42571.26,38631.11,0.0,0.0,0.0,0.0
0,2012-03-15,9.8,19.2,1.5,7.9,18.0,-1.4,11.1,23.0,16.46,151,2.39,42785.49,39123.4,0.0,0.0,0.0,0.0
0,2012-03-16,11.6,20.8,4.1,9.9,19.3,1.6,12.4,29.5,15.78,225,2.51,42998.94,38063.4,0.0,0.0,0.0,0.0
0,2012-03-17,9.3,11.7,7.1,6.2,8.0,4.6,21.4,40.3,6.37,209,1.2,43213.19,5413.29,2.6,0.0,4.0,2.6
0,2012-03-18,7.7,10.5,5.0,5.2,9.1,1.6,15.5,33.1,9.37,256,1.2,43428.38,24699.91,3.4,0.0,10.0,3.4
0,2012-03-19,6.1,10.6,1.7,2.2,6.6,-1.5,19.2,37.4,9.94,5,1.54,43644.38,26439.37,0.0,0.0,0.0,0.0
0,2012-03-20,6.1,12.5,-0.5,3.2,9.8,-3.7,10.3,20.2,16.96,14,2.24,43861.07,40208.99,0.0,0.0,0.0,0.0
0,2012-03-21,8.7,15.8,1.0,5.1,11.5,-2.5,21.2,43.9,17.64,64,2.8,44078.32,40427.07,0.0,0.0,0.0,0.0
0,2012-03-22,11.7,18.1,7.0,9.5,16.5,4.1,13.0,23.0,17.41,77,2.79,44295.98,40645.2,0.0,0.0,0.0,0.0
0,2012-03-23,11.7,19.6,3.9,9.9,18.4,1.2,9.0,27.7,17.95,353,2.84,44513.94,40863.24,0.0,0.0,0.0,0.0
0,2012-03-24,12.3,19.8,4.2,10.5,18.8,1.5,11.5,22.7,18.19,30,2.94,44732.07,41081.07,0.0,0.0,0.0,0.0
0,2012-03-25,12.9,19.6,6.0,10.9,18.1,3.4,15.0,27.7,18.26,35,2.96,44950.24,41298.56,0.0,0.0,0.0,0.0
0,2012-03-26,12.9,19.2,6.5,9.8,15.9,3.3,17.2,35.3,19.13,49,3.6,45168.32,41515.57,0.0,0.0,0.0,0.0
0,2012-03-27,12.3,18.9,5.3,9.4,16.1,2.3,16.4,31.7,19.07,46,3.39,45386.17,41731.99,0.0,0.0,0.0,0.0
0,2012-03-28,12.8,19.2,5.8,10.3,17.3,2.9,15.3,30.2,19.1,31,3.27,45603.67,41947.68,0.0,0.0,0.0,0.0
0,2012-03-29,12.1,18.7,5.0,9.4,16.1,2.1,14.9,29.5,19.7,9,3.35,45820.68,42162.5,0.0,0.0,0.0,0.0
0,2012-03-30,11.3,18.4,4.6,9.1,16.2,1.8,13.5,30.2,18.37,4,2.92,46037.07,42376.35,0.0,0.0,0.0,0.0
0,2012-03-31,8.8,13.7,5.1,5.8,10.6,1.0,21.4,40.3,11.82,19,2.08,46252.69,27219.8,0.0,0.0,0.0,0.0
0,2012-04-01,7.1,11.4,3.1,2.7,7.2,-1.4,18.6,36.7,20.21,41,2.97,46467.42,42696.57,0.0,0.0,0.0,0.0
0,2012-04-02,8.6,15.0,2.1,5.6,12.5,-1.1,12.7,24.5,20.39,44,2.98,46681.11,42784.04,0.0,0.0,0.0,0.0
0,2012-04-03,10.2,17.0,4.5,7.9,16.1,2.2,14.8,27.0,18.09,305,2.94,46893.61,41538.84,0.0,0.0,0.0,0.0
0,2012-04-04,8.9,13.5,3.8,7.0,12.1,1.2,7.5,29.2,16.32,250,2.18,47104.78,42957.89,0.8,0.0,2.0,0.8
0,2012-04-05,9.2,14.1,4.2,5.9,10.5,1.1,20.5,40.0,15.79,27,2.38,47314.75,43044.36,0.0,0.0,0.0,0.0
0,2012-04-06,8.8,13.0,5.2,5.2,9.4,1.7,16.2,33.8,13.23,17,2.21,47525.0,36913.8,0.0,0.0,0.0,0.0
0,2012-04-07,7.5,12.0,2.8,4.0,8.7,-0.5,19.1,39.2,12.25,359,2.0,47735.67,32699.2,0.7,0.0,3.0,0.7
0,2012-04-08,6.0,9.4,0.1,2.6,6.0,-3.2,15.7,27.4,11.35,250,1.82,47946.64,26831.66,0.0,0.0,0.0,0.0
0,2012-04-09,10.2,12.6,8.4,6.5,8.4,5.1,28.1,54.0,6.04,226,1.41,48157.78,0.0,3.2,0.0,10.0,3.2
0,2012-04-10,9.0,11.0,5.6,5.7,8.7,2.7,24.9,48.2,3.87,218,0.9,48368.95,0.0,10.0,0.0,13.0,10.0
0,2012-04-11,7.7,13.0,2.6,4.7,9.7,-1.0,18.6,40.7,17.15,233,2.11,48580.03,42635.7,3.9,0.0,8.0,3.9
0,2012-04-12,7.8,12.7,1.6,5.4,11.2,-1.3,12.0,30.2,17.85,302,2.28,48790.88,44269.05,0.8,0.0,5.0,0.8
0,2012-04-13,8.4,13.1,2.2,6.4,11.7,-0.8,8.6,24.8,20.25,310,2.76,49001.36,44309.61,0.7,0.0,6.0,0.7
0,2012-04-14,8.3,13.2,3.5,5.1,10.0,0.9,19.1,36.4,18.62,23,2.7,49211.33,42787.49,0.2,0.0,1.0,0.2
0,2012-04-15,6.8,10.4,3.8,0.9,3.6,-1.6,32.3,63.0,14.81,8,2.53,49420.66,36371.64,0.0,0.0,0.0,0.0
0,2012-04-16,6.0,9.8,1.8,1.1,4.7,-3.1,25.8,50.8,16.33,6,2.44,49629.18,38248.76,0.0,0.0,0.0,0.0
0,2012-04-17,4.8,7.6,-0.1,0.8,4.7,-3.9,24.4,52.6,6.1,198,0.95,49836.75,13697.83,5.9,0.0,10.0,5.9
0,2012-04-18,7.7,11.6,4.6,3.2,6.3,0.2,31.5,76.0,11.31,201,1.49,50043.22,15003.13,7.6,0.0,12.0,7.6
0,2012-04-19,8.8,13.5,5.0,5.7,11.3,1.4,18.6,45.4,20.22,225,2.62,50248.43,41114.63,0.1,0.0,1.0,0.1
0,2012-04-20,8.8,13.4,4.2,5.3,10.3,0.7,20.4,45.4,19.14,233,2.53,50452.22,46099.05,3.0,0.0,11.0,3.0
0,2012-04-21,8.6,12.9,4.9,5.1,10.0,1.0,23.2,55.1,18.38,239,2.34,50654.43,45724.12,3.3,0.0,7.0,3.3
0,2012-04-22,8.5,13.0,4.6,4.4,8.6,0.8,25.6,57.6,18.03,243,2.44,50854.86,45373.23,2.2,0.0,6.0,2.2
0,2012-04-23,7.2,10.9,3.4,3.0,6.8,-0.4,30.9,57.6,9.23,186,1.19,51053.38,24018.63,9.1,0.0,12.0,9.1
0,2012-04-24,8.8,11.8,6.4,5.6,8.0,3.0,26.1,54.4,14.61,267,1.77,51249.78,37195.55,5.0,0.0,13.0,5.0
0,2012-04-25,9.9,14.2,6.5,5.1,9.2,2.6,33.3,71.6,9.11,183,1.85,51444.16,20547.54,5.4,0.0,9.0,5.4
0,2012-04-26,12.5,16.2,9.6,7.7,11.5,4.4,37.5,69.5,19.38,200,3.67,51637.95,41313.42,0.1,0.0,1.0,0.1
0,2012-04-27,11.8,15.1,9.8,9.3,13.1,6.8,17.7,33.1,13.19,170,2.26,51831.28,15760.25,1.4,0.0,5.0,1.4
0,2012-04-28,13.2,16.6,9.4,12.0,15.6,7.7,16.9,46.1,8.59,28,1.56,52024.01,3444.25,6.6,0.0,13.0,6.6
0,2012-04-29,14.5,16.4,10.4,10.8,13.6,7.3,36.9,77.0,17.48,168,3.26,52215.99,33354.59,4.0,0.0,9.0,4.0
0,2012-04-30,13.1,19.3,7.5,11.3,17.6,5.1,20.2,44.6,18.71,127,3.02,52407.07,32142.54,7.4,0.0,8.0,7.4
0,2012-05-01,13.0,17.6,9.2,11.3,16.0,7.2,13.4,27.4,20.91,201,3.22,52597.07,43786.64,0.0,0.0,0.0,0.0
0,2012-05-02,11.5,15.4,7.5,9.6,13.1,4.9,16.4,32.8,9.48,341,1.68,52785.85,3600.0,3.5,0.0,8.0,3.5
0,2012-05-03,13.5,18.0,9.9,12.4,16.7,7.9,11.4,33.8,21.95,214,3.33,52973.23,42429.94,1.2,0.0,5.0,1.2
0,2012-05-04,13.1,17.9,7.8,12.1,16.9,5.9,15.3,38.5,16.21,215,2.52,53159.06,35857.96,5.8,0.0,11.0,5.8
0,2012-05-05,11.2,13.9,8.8,9.6,13.4,7.1,16.1,34.2,12.12,338,1.85,53343.13,13286.44,6.4,0.0,14.0,6.4
0,2012-05-06,10.3,13.3,7.7,8.3,11.4,5.6,11.3,25.6,9.73,0,1.64,53525.29,5144.59,9.4,0.0,12.0,9.4
0,2012-05-07,11.9,16.2,7.1,10.0,14.0,5.6,12.8,30.6,18.08,178,2.88,53705.34,45721.11,0.5,0.0,5.0,0.5
0,2012-05-08,14.3,17.1,10.0,12.1,15.9,6.4,20.6,42.8,11.07,192,2.13,53883.1,16205.97,6.0,0.0,7.0,6.0
0,2012-05-09,16.9,20.7,14.1,15.4,18.5,12.6,22.9,47.5,17.91,218,3.17,54058.36,36000.0,1.3,0.0,8.0,1.3
0,2012-05-10,20.8,26.3,15.4,20.6,27.1,13.7,20.1,55.8,21.92,201,4.42,54230.94,44804.09,2.2,0.0,5.0,2.2
0,2012-05-11,15.7,18.6,11.6,14.5,19.1,8.6,19.2,42.5,15.66,309,2.79,54400.62,42764.62,2.7,0.0,7.0,2.7
0,2012-05-12,12.0,15.2,8.4,8.6,12.1,4.6,18.6,38.9,23.95,14,3.9,54567.19,48585.36,0.0,0.0,0.0,0.0
0,2012-05-13,9.8,14.1,4.8,6.9,12.0,1.3,15.3,32.8,25.77,25,3.57,54730.45,49970.39,0.0,0.0,0.0,0.0
0,2012-05-14,12.5,17.6,6.6,10.9,17.1,5.0,13.6,27.0,27.46,280,4.27,54890.17,50132.13,0.0,0.0,0.0,0.0
0,2012-05-15,9.8,11.8,7.3,5.8,8.2,3.6,28.2,67.3,21.38,290,2.81,55046.37,48551.78,3.2,0.0,6.0,3.2
0,2012-05-16,9.5,13.8,5.2,6.4,10.4,2.0,12.2,28.8,22.27,329,3.26,55200.32,50102.96,0.1,0.0,1.0,0.1
0,2012-05-17,10.7,15.1,4.3,7.1,11.1,1.1,21.9,42.5,17.22,112,3.06,55352.1,21893.33,1.1,0.0,5.0,1.1
0,2012-05-18,14.0,17.7,10.0,11.0,14.6,6.6,24.7,50.0,13.41,213,2.78,55501.57,28056.65,0.3,0.0,3.0,0.3
0,2012-05-19,14.3,19.1,7.3,13.4,17.8,5.4,12.8,31.7,16.9,73,2.89,55648.56,34522.65,2.4,0.0,7.0,2.4
0,2012-05-20,15.7,20.2,10.3,15.5,21.1,9.4,14.2,33.8,16.23,55,2.76,55792.9,45823.97,5.5,0.0,9.0,5.5
0,2012-05-21,13.3,14.4,12.1,11.2,14.0,9.4,23.0,50.0,5.34,338,0.95,55934.46,0.0,10.0,0.0,19.0,10.0
0,2012-05-22,15.3,19.2,11.7,13.0,17.4,8.5,25.6,50.0,12.52,327,2.27,56073.04,6850.13,0.5,0.0,3.0,0.5
0,2012-05-23,17.9,24.0,11.7,17.9,24.5,10.8,12.7,24.8,18.68,327,3.4,56208.49,44002.0,0.0,0.0,0.0,0.0
0,2012-05-24,19.9,26.3,13.0,20.7,28.7,12.4,16.1,32.0,23.58,11,4.32,56340.63,49325.88,0.2,0.0,1.0,0.2
0,2012-05-25,20.8,25.1,16.8,19.8,24.8,14.2,23.2,43.6,28.33,67,5.8,56469.28,50973.36,0.0,0.0,0.0,0.0
0,2012-05-26,19.5,25.1,13.7,17.7,24.2,10.7,19.2,39.6,28.93,80,6.02,56594.29,51877.83,0.0,0.0,0.0,0.0
0,2012-05-27,19.6,25.8,11.9,19.7,27.2,10.6,13.2,24.1,26.2,32,4.93,56715.43,51768.3,0.0,0.0,0.0,0.0
0,2012-05-28,18.5,23.9,12.8,17.6,25.2,11.2,16.3,30.2,23.59,328,4.67,56832.56,51785.83,0.1,0.0,1.0,0.1
0,2012-05-29,18.4,24.0,11.1,18.3,25.9,9.8,11.8,20.9,26.5,323,4.82,56945.48,51937.7,0.0,0.0,0.0,0.0
0,2012-05-30,18.6,24.2,12.2,18.6,23.9,11.8,11.4,25.2,24.79,308,4.59,57054.01,41131.2,0.3,0.0,2.0,0.3
0,2012-05-31,17.1,21.0,13.6,16.1,19.1,12.7,17.4,41.0,23.15,300,4.13,57157.96,46800.0,0.6,0.0,3.0,0.6
0,2012-06-01,17.4,21.1,12.9,17.4,21.7,11.9,10.8,22.0,13.46,334,2.52,57257.14,15565.02,0.1,0.0,1.0,0.1
0,2012-06-02,20.0,25.1,13.0,20.2,25.3,12.8,13.2,31.7,25.89,106,4.88,57351.37,48035.34,0.0,0.0,0.0,0.0
0,2012-06-03,17.6,20.3,14.6,16.3,18.6,13.3,24.1,48.6,16.43,260,3.12,57440.45,31603.26,8.9,0.0,8.0,8.9
